citation_key,program_key,pack_key,pack_version,label,source_reference,description,active,supersedes_citation_key
t49_sec_178_1000,dot_title49_metadata,title49.transportation.citation_metadata,1,Purpose and scope.,49 CFR 178.1000,Mapping level candidate for 49 CFR 178.1000. Hierarchy: 49 CFR Subtitle B > 49 CFR Chapter I > 49 CFR Subchapter C > 49 CFR Part 178 > 49 CFR Part 178 Subpart R > 49 CFR 178.1000. Source: https://www.ecfr.gov/current/title-49/section-178.1000,true,
t49_sec_178_1005,dot_title49_metadata,title49.transportation.citation_metadata,1,Flexible Bulk Container identification code.,49 CFR 178.1005,Mapping level candidate for 49 CFR 178.1005. Hierarchy: 49 CFR Subtitle B > 49 CFR Chapter I > 49 CFR Subchapter C > 49 CFR Part 178 > 49 CFR Part 178 Subpart R > 49 CFR 178.1005. Source: https://www.ecfr.gov/current/title-49/section-178.1005,true,
t49_sec_178_1010,dot_title49_metadata,title49.transportation.citation_metadata,1,Marking of Flexible Bulk Containers.,49 CFR 178.1010,Mapping level candidate for 49 CFR 178.1010. Hierarchy: 49 CFR Subtitle B > 49 CFR Chapter I > 49 CFR Subchapter C > 49 CFR Part 178 > 49 CFR Part 178 Subpart R > 49 CFR 178.1010. Source: https://www.ecfr.gov/current/title-49/section-178.1010,true,
t49_sec_178_1015,dot_title49_metadata,title49.transportation.citation_metadata,1,General Flexible Bulk Container standards.,49 CFR 178.1015,Mapping level candidate for 49 CFR 178.1015. Hierarchy: 49 CFR Subtitle B > 49 CFR Chapter I > 49 CFR Subchapter C > 49 CFR Part 178 > 49 CFR Part 178 Subpart R > 49 CFR 178.1015. Source: https://www.ecfr.gov/current/title-49/section-178.1015,true,
t49_sec_178_1020,dot_title49_metadata,title49.transportation.citation_metadata,1,Period of use for transportation of hazardous materials in Flexible Bulk Containers.,49 CFR 178.1020,Mapping level candidate for 49 CFR 178.1020. Hierarchy: 49 CFR Subtitle B > 49 CFR Chapter I > 49 CFR Subchapter C > 49 CFR Part 178 > 49 CFR Part 178 Subpart R > 49 CFR 178.1020. Source: https://www.ecfr.gov/current/title-49/section-178.1020,true,
t49_subpart_178_s,dot_title49_metadata,title49.transportation.citation_metadata,1,Testing of Flexible Bulk Containers,49 CFR Part 178 Subpart S,Mapping level candidate for 49 CFR Part 178 Subpart S. Hierarchy: 49 CFR Subtitle B > 49 CFR Chapter I > 49 CFR Subchapter C > 49 CFR Part 178 > 49 CFR Part 178 Subpart S. Source: https://www.ecfr.gov/current/title-49/part-178/subpart-S,true,
t49_sec_178_1030,dot_title49_metadata,title49.transportation.citation_metadata,1,Purpose and scope.,49 CFR 178.1030,Mapping level candidate for 49 CFR 178.1030. Hierarchy: 49 CFR Subtitle B > 49 CFR Chapter I > 49 CFR Subchapter C > 49 CFR Part 178 > 49 CFR Part 178 Subpart S > 49 CFR 178.1030. Source: https://www.ecfr.gov/current/title-49/section-178.1030,true,
t49_sec_178_1035,dot_title49_metadata,title49.transportation.citation_metadata,1,General requirements.,49 CFR 178.1035,Mapping level candidate for 49 CFR 178.1035. Hierarchy: 49 CFR Subtitle B > 49 CFR Chapter I > 49 CFR Subchapter C > 49 CFR Part 178 > 49 CFR Part 178 Subpart S > 49 CFR 178.1035. Source: https://www.ecfr.gov/current/title-49/section-178.1035,true,
t49_sec_178_1040,dot_title49_metadata,title49.transportation.citation_metadata,1,Preparation of Flexible Bulk Containers for testing.,49 CFR 178.1040,Mapping level candidate for 49 CFR 178.1040. Hierarchy: 49 CFR Subtitle B > 49 CFR Chapter I > 49 CFR Subchapter C > 49 CFR Part 178 > 49 CFR Part 178 Subpart S > 49 CFR 178.1040. Source: https://www.ecfr.gov/current/title-49/section-178.1040,true,
t49_sec_178_1045,dot_title49_metadata,title49.transportation.citation_metadata,1,Drop test.,49 CFR 178.1045,Mapping level candidate for 49 CFR 178.1045. Hierarchy: 49 CFR Subtitle B > 49 CFR Chapter I > 49 CFR Subchapter C > 49 CFR Part 178 > 49 CFR Part 178 Subpart S > 49 CFR 178.1045. Source: https://www.ecfr.gov/current/title-49/section-178.1045,true,
t49_sec_178_1050,dot_title49_metadata,title49.transportation.citation_metadata,1,Top lift test.,49 CFR 178.1050,Mapping level candidate for 49 CFR 178.1050. Hierarchy: 49 CFR Subtitle B > 49 CFR Chapter I > 49 CFR Subchapter C > 49 CFR Part 178 > 49 CFR Part 178 Subpart S > 49 CFR 178.1050. Source: https://www.ecfr.gov/current/title-49/section-178.1050,true,
